card_id,url,dataset_slug,source_message_id,title_ru,card_split_total,variants_count,has_short_prompt_lt_200,short_prompts_count,shortest_prompt_len,single_card_but_multi_variants,notes
445a4490-dd53-480a-b91a-1cde6dbecc82,https://promptshot.ru/p/muzhchiny-tozhe-mogut-radovat-zimnim-stilem-445a4,lexy_15.02.26,723,Мужчины тоже могут радовать зимним стилем,1,2,0,0,497,1,single_card_multi_variants
1e8c3c3d-3751-497f-88d6-964c7f2f2fe3,https://promptshot.ru/p/etalonnoe-izobrazhenie-zagruzhennaya-fotografiya-toy-zhe-zhenshchiny-stsena-mini-1e8c3,ChatBananahMama_ChatExport_2026-03-15,8958,Как мне нравится ваш канал!! Столько всего красивого и промты работают,1,1,1,1,73,0,short_prompt
8b20a62e-324f-4382-9985-895f6331f78d,https://promptshot.ru/p/ekstremalno-realistichnyy-kinematografichnyy-triptikh-kak-zhivaya-seriya-fotogra-8b20a,ChatBananahMama_ChatExport_2026-03-15,5703,"Триптих получился крутой, жаль, что мужика не моего изобразили,😄 даже близко не похож, хотя использовала pro версию в 4",1,1,1,1,182,0,short_prompt
4829e24a-24a3-4787-8d9d-da11a13a53f8,https://promptshot.ru/p/zhivye-kadry-v-studii-3-4829e,lexy_15.02.26,949,Живые кадры в студии,4,1,1,1,17,0,short_prompt
496a9699-682f-40c8-b9e5-58438eb058d2,https://promptshot.ru/p/ozhivlyaem-video-na-krasnoy-ploshchadi-496a9,lexy_15.02.26,828,Оживляем видео на Красной Площади,1,2,0,0,581,1,single_card_multi_variants
721fd00f-3dd2-49f2-a637-43a9553264cd,https://promptshot.ru/p/1-sozday-izobrazhenie-cheloveka-s-predostavlennoy-fotografii-ne-izmenyaya-ego-li-721fd,ChatBananahMama_ChatExport_2026-03-15,1543,у меня ничего не получаетсясколько денег потратила,1,1,1,1,50,0,short_prompt
7c17a131-169e-4df7-bf2b-c4c2a725f42e,https://promptshot.ru/p/generiruem-sebya-v-puteshestvii-po-evropeyskim-gorodam-7c17a,bananogenpromt_ChatExport_2026-03-13,803,Генерируем себя в путешествии по европейским городам,1,5,0,0,625,1,single_card_multi_variants
596bd577-5d66-424c-9079-306e70c035d3,https://promptshot.ru/p/ideya-dlya-zimney-ii-fotosessii-v-bananogen-2-596bd,bananogenpromt_ChatExport_2026-03-13,222,Идея для зимней ИИ-фотосессии в БананоГен,2,1,1,1,101,0,short_prompt
59fb8110-550e-43b3-9cf8-572f6cae4ca2,https://promptshot.ru/p/logotip-za-odin-promt-59fb8,bananogenpromt_ChatExport_2026-03-13,32,Логотип за один промт,1,1,1,1,126,0,short_prompt
5c3d7255-8cdd-4e3b-8571-ca2e65b85f5c,https://promptshot.ru/p/ozhivlyaem-5c3d7,lexy_15.02.26,807,Оживляем,1,2,0,0,472,1,single_card_multi_variants
5f7e0270-be5c-41df-aa65-e20546ba9c21,https://promptshot.ru/p/novogodniy-obraz-v-russkom-stile-2-5f7e0,lexy_15.02.26,565,Новогодний образ в русском стиле,2,1,1,1,193,0,short_prompt
d253efbc-2764-49f9-854f-e6a62c61fb40,https://promptshot.ru/p/vy-mozhete-ispolzovat-etot-zhe-promt-prosto-dobavit-fotografiyu-babushki-mozhno-d253e,ChatBananahMama_ChatExport_2026-03-15,1522,"Вы можете использовать этот же Промт , просто добавить фотографию бабушки ☺️ (можно дописать в промте не женщина (девушк",1,1,1,1,136,0,short_prompt
8fa00918-b8cf-4f3c-9950-69c09867fc7c,https://promptshot.ru/p/napishi-syuda-ledigansta-chto-nibud-pridumaem-8fa00,ChatBananahMama_ChatExport_2026-03-15,37,Напиши сюда @ledigansta 🌸 что-нибудь придумаем,1,1,1,1,47,0,short_prompt
fc5506cc-db99-4c52-9823-48bae9ff2902,https://promptshot.ru/p/1promt-tsvet-volos-i-odezhdu-mozhete-menyat-ne-menyaya-vneshnosti-lyudey-s-foto-fc550,ChatBananahMama_ChatExport_2026-03-15,1524,"А можно попросить такую, только с мамой и двумя детьми(девочка год, мальчик 5 лет)?И желательно новогоднюю",1,1,1,1,106,0,short_prompt
d4f9200c-f3fc-4ffb-b5d4-8c40faedec21,https://promptshot.ru/p/zamechatelnyy-kanal-prodvizheniya-vam-i-s-nastupayushchim-d4f92,ChatBananahMama_ChatExport_2026-03-15,3039,"Поздравляю вас,у вас самый классный канал.Тоже не знала как пригласить подругу,спасибо за ссылку❤️И огромное спасибо за ",1,1,1,1,133,0,short_prompt
39048cf2-6448-441b-aa4a-95f386665a1f,https://promptshot.ru/p/kinematograficheskiy-effekt-s-dobavleniem-zerna-ekstremalno-krupnyy-plan-litsa-r-39048,ChatBananahMama_ChatExport_2026-03-15,3829,Спасибо. Монастырь добавила нашего города,1,1,1,1,42,0,short_prompt
ec57a6ef-93b3-4587-9b3b-640b54fb7317,https://promptshot.ru/p/tak-vy-vybrali-fotosessiyu-gde-dva-cheloveka-zhe-ec57a,ChatBananahMama_ChatExport_2026-03-15,1573,Так вы выбрали фотосессию где два человека же,1,1,1,1,45,0,short_prompt
e8679acf-b7cc-4b4c-aba4-9c96bb492a25,https://promptshot.ru/p/sozday-ne-menyaya-cherty-litsa-krupnym-planom-izobrazhena-belka-sidyashchaya-na-e8679,ChatBananahMama_ChatExport_2026-03-15,110,В генерации видео к тексту я писала: девушка стоит и белка прижимается к её лицу,1,1,1,1,83,0,short_prompt
9067ad4d-f40d-4a5e-8625-aaea1ca16395,https://promptshot.ru/p/ultra-realistic-high-fashion-jewelry-portrait-a-womans-face-in-deep-silhouette-w-9067a,ChatBananahMama_ChatExport_2026-03-15,133,Девушка стоит неподвижноТьма поглощает её лицо полностью погружая во тьму картинка в конце черная,1,1,1,1,97,0,short_prompt
78654c38-43f4-4796-988b-c3060f3a4b5e,https://promptshot.ru/p/ne-menyay-cherty-litsa-v-tochnosti-perenesi-vneshnost-lyudey-ostav-ikh-realistic-78654,ChatBananahMama_ChatExport_2026-03-15,3837,"Мы как всегда пушистики,  не рисованные получились",1,1,1,1,50,0,short_prompt
43f6f5a6-a6b6-4e20-929e-1928ea44ac35,https://promptshot.ru/p/sozday-portret-ne-menyaya-cherty-litsa-devushka-s-dlinnymi-pryamymi-volosami-sid-43f6f,ChatBananahMama_ChatExport_2026-03-15,6363,"Не складывают так руки православные, это католическая мулька",1,1,1,1,60,0,short_prompt
b4e17e47-4067-4813-8a98-02c52178d6c0,https://promptshot.ru/p/iz-foto-sdelay-set-iz-9-stikerov-v-stile-realizm-na-prozrachnom-fone-stikery-dol-b4e17,ChatBananahMama_ChatExport_2026-03-15,13511,"Подскажите пожалуйста кто нибудь, почему то не видит как будто границы не врезается ничего",1,1,1,1,92,0,short_prompt
802fdd84-95cf-4a8c-84ee-e7d818b7a19c,https://promptshot.ru/p/voobshche-klassno-poluchiloseto-khorosho-kogda-mogut-sami-vse-tekst-pod-sebya-me-802fd,ChatBananahMama_ChatExport_2026-03-15,1613,Вообще классно получилось!!Это хорошо когда могут сами все текст под себя меня ☺️ тогда результат получается бывает даже,1,1,1,1,126,0,short_prompt
3f4ce090-1f83-4205-a8f7-8a320c38518a,https://promptshot.ru/p/probuyte-s-drugimi-fotografiyami-rebenka-3f4ce,ChatBananahMama_ChatExport_2026-03-15,16842,Пробуйте с другими фотографиями ребенка,1,1,1,1,41,0,short_prompt
7c55110f-0cd4-49f7-9691-6030a6cfa4fe,https://promptshot.ru/p/ozhivlyaem-zimnee-foto-7c551,lexy_15.02.26,601,Оживляем зимнее фото,1,2,0,0,464,1,single_card_multi_variants
9493b8f9-cfa8-4212-b830-ea2d2db773ac,https://promptshot.ru/p/zdes-mozhno-v-promt-dobavit-zadniy-fon-kakoy-vy-khodite-videt-i-poluchitsya-9493b,ChatBananahMama_ChatExport_2026-03-15,1654,Здесь можно в Промт добавить задний фон какой вы ходите видеть 🤣 и получится,1,1,1,1,82,0,short_prompt
6b9075f1-223e-4141-b52b-53414ec842ca,https://promptshot.ru/p/ochen-realistichnoe-foto-s-yolkoy-6b907,lexy_15.02.26,669,Очень реалистичное фото с ёлкой,1,4,1,2,31,1,short_prompt;single_card_multi_variants
b62b012a-3731-4101-bd83-5ed4d556e8b5,https://promptshot.ru/p/zdravstvuyte-httpstmebananahmamabotstartcmvmxze0ndgynzy4mzcperekhodite-v-etot-bo-b62b0,ChatBananahMama_ChatExport_2026-03-15,12613,"Здравствуйте https://t.me/BananahMama_bot?start=cmVmXzE0NDgyNzY4MzcПереходите в этот бот , нажимайте текстовой запрос пр",1,1,1,1,151,0,short_prompt
667dc8f9-7b7c-4e26-a4a3-53fcfbe5cc24,https://promptshot.ru/p/a-woman-lies-on-her-stomach-on-a-bed-amidst-numerous-balls-of-yarn-she-lies-side-667dc,ChatBananahMama_ChatExport_2026-03-15,7214,Лицо получилось один-в-один! Даже волосы не изменил❤️❤️❤️Супер,1,1,1,1,65,0,short_prompt
430c6e42-8ddf-4f7f-98ff-00ef30a45b24,https://promptshot.ru/p/esli-nadpis-s-bukvoy-s-poluchilas-to-mozhno-v-pro-versii-sdelat-tam-nadpis-poluc-430c6,ChatBananahMama_ChatExport_2026-03-15,1616,Либо можно с на 3 цифру заменить и текст получится,1,1,1,1,50,0,short_prompt
a2f4b316-a4ab-4370-96cf-065c50c2f035,https://promptshot.ru/p/sozday-portret-ne-menyaya-cherty-litsa-vysokodetalizirovannyy-realistichnyy-port-a2f4b,ChatBananahMama_ChatExport_2026-03-15,1647,"Боже, как классно получилась, немного подгоняла под себя и результат-",1,1,1,1,70,0,short_prompt
16a8cbcc-8e31-4db9-9641-38c7f7e15ac3,https://promptshot.ru/p/kinematograficheskiy-stil-s-dobavleniem-zerna-ekstremalno-krupnoe-foto-po-poyas-16a8c,ChatBananahMama_ChatExport_2026-03-15,14174,А почему через ваш бот лица совершенно другие получаются,1,1,1,1,57,0,short_prompt
fd7f548c-fa02-4b82-9dfb-7b0d76663a25,https://promptshot.ru/p/ne-menyay-cherty-litsa-kinematograficheskiy-ekstremalno-blizkiy-portret-zhenshch-fd7f5,ChatBananahMama_ChatExport_2026-03-15,3321,Не меняя черты лицаДевушка сидит на стуле в брутальной позе на однотонном фонеВ черно белом стиле,1,1,1,1,97,0,short_prompt
3943f54e-799d-4df8-aa79-093a79c58bc7,https://promptshot.ru/p/cherno-beloe-realistichnoe-foto-s-vysokoy-detalizatsieysnimok-menya-i-rebenka-de-3943f,ChatBananahMama_ChatExport_2026-03-15,6696,"Очень хочется портрет мама с детьми как портрет поколений только не профиль, а лицами вперёд 👏 Сделайте пожалуйста пром",1,1,1,1,163,0,short_prompt
6a20ea05-c955-4647-84ac-2e380f81329f,https://promptshot.ru/p/ne-menyaya-vneshnosti-zhenshchiny-s-foto-obraz-predstavlen-v-sovremennom-romanti-6a20e,ChatBananahMama_ChatExport_2026-03-15,11997,"Сделала подписку на ваш бот, это просто бомба, генерирует бысрро ,четко, красиво, и фото и видео",1,1,1,1,96,0,short_prompt
86589c7c-6c20-40e8-afbb-d034b8c88a0e,https://promptshot.ru/p/reference-image-conceptual-variantfull-body-artistic-portrait-in-a-studio-dramat-86589,ChatBananahMama_ChatExport_2026-03-15,14930,Спасибо большое прикольно получилось,1,1,1,1,41,0,short_prompt
9b3af54d-37d1-4236-a2a3-cbcb5c11e6a3,https://promptshot.ru/p/sozday-foto-iz-dvukhcherno-beloe-foto-kinematograficheskiy-effekt-s-effektom-zer-9b3af,ChatBananahMama_ChatExport_2026-03-15,1694,"Добрый вечер, подскажите, почему нельзя пользоваться бесплатной версией",1,1,1,1,71,0,short_prompt
c54da978-ec3c-4343-b655-8af47abc2af4,https://promptshot.ru/p/sozday-portret-ne-menyaya-cherty-litsa-fotorealistichnyy-parnyy-portret-materi-i-c54da,ChatBananahMama_ChatExport_2026-03-15,14324,"У меня получилось вот так😍 Эх... Хотела чтобы 2 дочки были на фото, а делает только 1( хотя и текст меняла, что 2 дочки",1,1,1,1,148,0,short_prompt
b3263666-461e-4a39-97b3-0ae5b0e3ac50,https://promptshot.ru/p/a-stylized-studio-photoshoot-with-a-romantic-valentines-day-conceptuse-the-faces-b3263,ChatBananahMama_ChatExport_2026-03-15,14331,"Здравствуйте, как скинуть ссылку на ваш бот? Подруга уже давно спрашивает",1,1,1,1,73,0,short_prompt
acadf943-0d05-4bcb-b959-a1b2bd8f1866,https://promptshot.ru/p/o-o-eto-zhe-eto-zhe-etot-lysyy-iz-brazers-i-da-inogda-smotryu-a-chto-tut-takogo-acadf,ChatBananahMama_ChatExport_2026-03-15,6465,"Тоже решила сделать, но что-то пошло не так",1,1,1,1,43,0,short_prompt
2fb17e33-3490-4033-863c-556dbe1a6742,https://promptshot.ru/p/sozday-portret-ne-menyaya-cherty-litsa-selfi-v-zerkale-molodaya-zhenshchina-v-st-2fb17,ChatBananahMama_ChatExport_2026-03-15,6405,"Как менять марку телефона?Прописываю и на русском и на английском, а он всё равно делает бред",1,1,1,1,96,0,short_prompt
5ffe79d1-dcf0-49c0-82e0-b4e588ffa184,https://promptshot.ru/p/sdelay-portret-ne-menyaya-cherty-litsa-poza-i-kompozitsiyakrupnyy-frontalnyy-pla-5ffe7,ChatBananahMama_ChatExport_2026-03-15,12131,Очень жалко что у меня нет не единой детской фотки,1,1,1,1,50,0,short_prompt
1b852b74-78d8-4ea8-acca-e94f8094f514,https://promptshot.ru/p/segodnya-eshche-budut-klassnye-parnye-fotki-na-kanale-sledite-1b852,ChatBananahMama_ChatExport_2026-03-15,1749,Сегодня еще будут классные парные фотки на канале 😍 следите,1,1,1,1,67,0,short_prompt
735c07d4-6cf1-483e-9648-ec767308aa78,https://promptshot.ru/p/instruktsiya-735c0,bananogenpromt_ChatExport_2026-03-13,771,Инструкция,1,3,1,1,139,1,short_prompt;single_card_multi_variants
d127037d-c205-4fe1-8736-dea59da6f125,https://promptshot.ru/p/obozhayu-etu-fotosessiyu-ona-prosto-ofigennaya-d1270,ChatBananahMama_ChatExport_2026-03-15,1757,"Обожаю эту фотосессию, она просто офигенная",1,1,1,1,47,0,short_prompt
b05b3aff-a19d-45cf-a866-0323b8e619ec,https://promptshot.ru/p/mozhno-vash-promt-pozhaluysta-ochen-krasivo-yarko-i-nezhno-b05b3,ChatBananahMama_ChatExport_2026-03-15,13501,"Можно ваш промт пожалуйста ❤Очень красиво, ярко и нежно",1,1,1,1,55,0,short_prompt
1ab209e0-9b48-4327-aa2c-fe1f4e37a5e4,https://promptshot.ru/p/mozhno-promty-dlya-mamy-i-2-dochek-dochki-13i-4godaspasibo-1ab20,ChatBananahMama_ChatExport_2026-03-15,5907,Можно ссылку на вашу группу как человека добавить,1,1,1,1,49,0,short_prompt
888cf3c8-aacf-47ec-8c8b-de5dcd4a02f8,https://promptshot.ru/p/vy-delaete-v-drugom-bote-esli-v-nashem-delat-vse-prokhodit-888cf,ChatBananahMama_ChatExport_2026-03-15,13649,"Вы делаете в другом боте , если в нашем делать все проходит",1,1,1,1,60,0,short_prompt
faf4982a-7f15-4227-9bd4-1f3215f359ef,https://promptshot.ru/p/instruktsiya-kak-sdelat-pod-postom-v-bot-foto-kidayte-faf49,ChatBananahMama_ChatExport_2026-03-15,14658,Инструкция как сделать под постом 🫶🏻 в бот фото кидайте,1,1,1,1,57,0,short_prompt
45a59961-2414-45ea-b129-0fac61071c1b,https://promptshot.ru/p/ekstremalno-blizkoe-foto-iz-dvukh-chastey-verkhnyaya-chast-fotografii-devushka-n-45a59,ChatBananahMama_ChatExport_2026-03-15,14585,Подскажите пожалуйста есть ли промты на день рождения,1,1,1,1,54,0,short_prompt
ab073843-1d71-4e34-96ac-5bd595b2b668,https://promptshot.ru/p/sozday-portret-ne-menyaya-cherty-litsa-ekstremalnyy-krupnyy-plan-v-stile-raw-s-d-ab073,ChatBananahMama_ChatExport_2026-03-15,14589,"Девушки здравствуйте, сделайте пожалуйста промт с дедушкой и внуком пожалуйста",1,1,1,1,81,0,short_prompt
8ffc89be-22f6-4cb1-9954-7703361ef15b,https://promptshot.ru/p/ne-menyaya-vneshnosti-zhenshchiny-s-foto-stsena-raskryvaetsya-v-roskoshnoy-atmos-8ffc8,ChatBananahMama_ChatExport_2026-03-15,14818,"Сочетание цветов просто зрительный оргазм ❤️‍🔥 хотя фотки просто для души, не для соц сетей",1,1,1,1,94,0,short_prompt
3076016a-d927-443a-93ab-b27237e4069b,https://promptshot.ru/p/ne-menyay-cherty-litsa-high-angle-full-body-shot-of-a-glamorous-young-blonde-wom-30760,ChatBananahMama_ChatExport_2026-03-15,1890,Это просто шедевр спасибо вам огромное,1,1,1,1,41,0,short_prompt
7087bd43-6b84-4a2b-83fc-2b71b4c3e9fb,https://promptshot.ru/p/ne-menyaya-vneshnosti-zhenshchiny-s-foto-pered-nami-predstaet-izyskannaya-i-uver-7087b,ChatBananahMama_ChatExport_2026-03-15,2508,"Бот удобный, но стоимость непонятна, списание за каждое действие",1,1,1,1,64,0,short_prompt
4a4637fd-c0da-4d34-8a25-ee9f4940beb7,https://promptshot.ru/p/nuzhno-kartinku-s-interneta-brat-kak-referens-4a463,ChatBananahMama_ChatExport_2026-03-15,6811,"Нужно картинку с интернета брать, как референс",1,1,1,1,47,0,short_prompt
da7ef1c7-415f-48d4-a05b-8b79239694f9,https://promptshot.ru/p/probuyte-ozhivlyat-foto-v-veo-31-pro-prosto-pishite-ozhivi-foto-devushka-povorac-da7ef,ChatBananahMama_ChatExport_2026-03-15,6113,"Пробуйте оживлять фото в Veo 3.1 про, просто пишите оживи фото девушка поворачивает голову , позирует , смотрит в камеру",1,1,1,1,144,0,short_prompt
0a00498f-c1d5-4d85-a74a-0ba42089ae35,https://promptshot.ru/p/ne-menyaya-vneshnosti-cheloveka-s-foto-devochka-stoit-na-fone-yarko-krasnogo-odn-0a004,ChatBananahMama_ChatExport_2026-03-15,2041,"Подскажите, пожалуйста, у меня не помещаются такие длинные промты, приходится убирать половину промта😕 как сделать чтоб",1,1,1,1,141,0,short_prompt
d5956e06-984f-4895-b862-39407496caf8,https://promptshot.ru/p/promt-na-pervoe-fotofotorealistichnaya-chyorno-belaya-studiynaya-syomka-v-vysoko-d5956,ChatBananahMama_ChatExport_2026-03-15,462,"Можете, пожалуйста, сделать Промт для отца и дочери -подростка?",1,1,1,1,66,0,short_prompt
bcb0bed2-a799-4a95-938f-ab4ce1b8f5f1,https://promptshot.ru/p/httpstmebananahmamabotstartcmvmxze0ndgynzy4mzc-bcb0b,ChatBananahMama_ChatExport_2026-03-15,18053,"Вот наш бот,делайте через него,тогда у вас все получится",1,1,1,1,56,0,short_prompt
6f2d4a7c-d0f5-4bef-a546-cff0bd34ddc9,https://promptshot.ru/p/fotorealistichnyy-uyutnyy-semeynyy-portret-v-stile-soft-lifestyle-spokoynaya-min-6f2d4,ChatBananahMama_ChatExport_2026-03-15,16277,А можно что то с сыном на день рождения 3 года,1,1,1,1,50,0,short_prompt
8ad5612a-22f1-4c52-b2a4-6db9ad4e84ae,https://promptshot.ru/p/mozhete-menyat-vozrastne-menyaya-vneshnosti-malchika-s-foto-on-stoit-ryadom-s-uk-8ad56,ChatBananahMama_ChatExport_2026-03-15,1223,"А можно мне пожалуйста, сыночку 2 года будет в феврале. Помогите подскажите пожалуйста....",1,1,1,1,103,0,short_prompt
365888c5-f75a-43a7-8c83-4457db79aa42,https://promptshot.ru/p/vy-ne-tuda-zakinuli-v-instruktsii-ukazan-bot-kuda-nuzhno-otpravlyat-dlya-generat-36588,ChatBananahMama_ChatExport_2026-03-15,16143,Вы не туда закинули) в инструкции указан бот куда нужно отправлять для генерации,1,1,1,1,82,0,short_prompt
ff2b80f0-0ea3-4671-90bf-0cc91ee7876b,https://promptshot.ru/p/probuyte-drugie-foto-svoi-i-kogda-pokhozh-budete-znachit-tolko-odnu-foto-ispolzu-ff2b8,ChatBananahMama_ChatExport_2026-03-15,7376,"Пробуйте другие фото свои , и когда похож будете, значит только одну фото используйте которую подберете",1,1,1,1,103,0,short_prompt
7ecc17b1-2cc5-48fb-acdc-86510c74408c,https://promptshot.ru/p/cherno-belye-studiynye-foto-5-7ecc1,lexy_15.02.26,969,Черно-белые студийные фото,6,1,1,1,30,0,short_prompt
a2adb0bf-6bd0-40b8-b13f-2d2c5362e170,https://promptshot.ru/p/ne-menyay-cherty-litsa-studiynyy-fotoportret-uverennoy-devushki-na-ney-chernoe-p-a2adb,ChatBananahMama_ChatExport_2026-03-15,7668,Господи даже не смотря на монтаж фото итд живая внешность это просто что-то с чем-то вы очень красивая девушка,1,1,1,1,118,0,short_prompt
bd69df7b-aa46-4362-9678-0343524042d2,https://promptshot.ru/p/ne-menyaya-vneshnosti-zhenshchiny-s-foto-stsena-s-melankholichnoy-atmosferoy-i-t-bd69d,ChatBananahMama_ChatExport_2026-03-15,151,Промт для генерации видео:Девушка позирует на камеру,1,1,1,1,52,0,short_prompt
85b081ca-9fcd-4ff8-b70e-880c574934d5,https://promptshot.ru/p/ozhivlyaem-zimnee-foto-s-loshadyu-85b08,lexy_15.02.26,689,Оживляем зимнее фото с лошадью,1,2,0,0,324,1,single_card_multi_variants
ef408966-bb45-4a81-b763-c1e932549045,https://promptshot.ru/p/devushka-lezhit-v-krovati-na-krasnom-shelkovom-novogodnem-bele-ona-ukutannaya-v-ef408,ChatBananahMama_ChatExport_2026-03-15,2443,"Девушка лежит в кровати на красном шелковом новогоднем белье Она укутанная в одеяло, собирается спать. Ночь, фото со всп",1,1,1,1,150,0,short_prompt
a1071209-e614-482d-8c59-6cd3e4085c85,https://promptshot.ru/p/sdelayte-eto-foto-krasivaya-3-letnyaya-devochka-dlinnye-volosy-s-myagkoy-zheltoy-a1071,ChatBananahMama_ChatExport_2026-03-15,2376,Возьмите с оригинальным с телефона фото,1,1,1,1,40,0,short_prompt
8c34e2df-c17c-4a91-b870-a004f31a2b9d,https://promptshot.ru/p/ozhivlyaem-video-so-snegiryom-8c34e,lexy_15.02.26,719,Оживляем видео со снегирём,1,2,0,0,280,1,single_card_multi_variants
20d71a6b-6e1e-4c31-b87a-08fd22eb88fc,https://promptshot.ru/p/ekstremalno-blizkiy-rakurs-litsa-cherez-plecho-devushka-s-idealnoy-kozhey-guby-p-20d71,ChatBananahMama_ChatExport_2026-03-15,2604,Такое как у вас не выходит по этому промту,1,1,1,1,42,0,short_prompt
8c403777-bb89-452f-aeaf-e920e8222b6d,https://promptshot.ru/p/kinematograficheskiy-effekt-s-effektom-zerna-muzhchina-s-dochkoy-sidyat-okolo-el-8c403,ChatBananahMama_ChatExport_2026-03-15,2623,"А можно побольше промтов селфи, пожалуйста",1,1,1,1,45,0,short_prompt
8d65d8a7-e211-4feb-821e-2e9ad352cc47,https://promptshot.ru/p/novyy-god-uzhe-na-poroge-8d65d,lexy_15.02.26,652,Новый год уже на пороге,1,2,0,0,782,1,single_card_multi_variants
f71c1718-6a25-45e9-95ec-2155de5ce5db,https://promptshot.ru/p/dlya-foto-promt-sozday-portret-ne-menyaya-cherty-litsa-portret-krupnym-planom-kr-f71c1,ChatBananahMama_ChatExport_2026-03-15,5066,Для видео Промт: Оживи красиво Не искажай Дерзко смотрит в камеру Не улыбается Показывает макияж Позирует на камеру,1,1,1,1,115,0,short_prompt
91acb324-03a0-4653-a932-459cd484c19a,https://promptshot.ru/p/delaem-stikerpak-s-pomoshchyu-91acb,bananogenpromt_ChatExport_2026-03-13,855,Делаем стикерпак с помощью,1,1,1,1,191,0,short_prompt
955e963a-8237-403b-be16-4d4f783b050c,https://promptshot.ru/p/ozhivlyaem-foto-v-mashine-955e9,lexy_15.02.26,621,Оживляем фото в машине,1,2,0,0,519,1,single_card_multi_variants
4f42731b-aac5-463e-b2f8-35becd3895d1,https://promptshot.ru/p/zdravstvuyteda-na-kanale-posmotrite-4f427,ChatBananahMama_ChatExport_2026-03-15,15294,"Здравствуйте,да . На канале посмотрите",1,1,1,1,40,0,short_prompt
eadfd4ef-cfde-4733-9a99-3cb3c6400c27,https://promptshot.ru/p/sozday-fotorealistichnoe-izobrazhenie-v-stile-modnoy-ulichnoy-khroniki-street-st-eadfd,ChatBananahMama_ChatExport_2026-03-15,13180,можете пожалуйста сделать промт к этому фото,1,1,1,1,46,0,short_prompt
987bab8b-2cf0-4642-9670-6793f52b18e1,https://promptshot.ru/p/zhivye-kadry-v-studii-4-987ba,lexy_15.02.26,949,Живые кадры в студии,4,1,1,1,192,0,short_prompt
9888383d-93cf-4b39-bdd1-eee3ccdf3609,https://promptshot.ru/p/cherno-belye-studiynye-foto-4-98883,lexy_15.02.26,969,Черно-белые студийные фото,6,1,1,1,56,0,short_prompt
34feec51-586a-4c97-a636-581eff5e7478,https://promptshot.ru/p/1sozday-portret-ne-menyaya-cherty-litsa-na-snimke-v-polnyy-rost-izobrazhen-stiln-34fee,ChatBananahMama_ChatExport_2026-03-15,4008,Здравствуйте Напишите пожалуйста текст для фотосессии девушки в длинной белой мужской рубашке в студии,1,1,1,1,102,0,short_prompt
4a57b3a7-d3b1-4502-a7a7-67c3a7b60e45,https://promptshot.ru/p/ne-menyay-cherty-litsa-nasyshchennyy-i-plenitelnyy-portret-tainstvennoy-korolevy-4a57b,ChatBananahMama_ChatExport_2026-03-15,512,Для видео:Оживи красиво Девушка сексуально позирует на камеру Скорпион ползает по телу медленно,1,1,1,1,95,0,short_prompt
af7b69f3-08b4-4e92-9bdc-9239ef8064e5,https://promptshot.ru/p/dont-change-your-facial-features-a-vintage-style-photo-collage-of-four-panels-on-af7b6,ChatBananahMama_ChatExport_2026-03-15,9330,"Здравствуйте, люблю ваши промпты, если можно делайте пожалуйста в двух вариантах для женщины и мужчины, есть очень привл",1,1,1,1,195,0,short_prompt
a13057ec-7756-4c38-a3ac-7174cb72d168,https://promptshot.ru/p/prompt-a1305,NeiRoAIPhotoBot_ChatExport_2026-03-13,17,ПРОМПТ,1,1,1,1,177,0,short_prompt
a5f4ddb8-d607-43e2-bb7f-8497d84afd42,https://promptshot.ru/p/cherno-belye-studiynye-foto-3-a5f4d,lexy_15.02.26,969,Черно-белые студийные фото,6,1,1,1,21,0,short_prompt
a6b9c1cb-e4e4-488f-a438-ed77d1a2a57d,https://promptshot.ru/p/ko-dnyu-vlyublyonnykh-sobrali-dlya-vas-vse-promokody-v-odnom-meste-a6b9c,bananogenpromt_ChatExport_2026-03-13,891,Ко Дню влюблённых собрали для вас все промокоды в одном месте,1,1,1,1,126,0,short_prompt
aa0ae068-6fd0-4e43-8919-4f11c149d3ee,https://promptshot.ru/p/s-novym-2026-godom-aa0ae,lexy_15.02.26,700,С новым 2026 годом,1,2,0,0,571,1,single_card_multi_variants
b2067193-594f-41c2-856d-9301a32a3599,https://promptshot.ru/p/ozhivlyaem-parnoe-novogodnee-foto-b2067,lexy_15.02.26,570,Оживляем парное новогоднее фото,1,2,0,0,488,1,single_card_multi_variants
b24fc7a6-69d9-4725-b9e2-08292b9a32f6,https://promptshot.ru/p/muzhskoe-foto-s-vertoletom-b24fc,PixelNanoBot_ChatExport_2026-03-14,406,Мужское фото с вертолетом,1,2,0,0,719,1,single_card_multi_variants
f065b7f7-0bc5-4e9d-8a20-48a749d5249a,https://promptshot.ru/p/sozday-portret-ne-menyaya-cherty-litsa-portret-trekh-pokoleniy-zhenshchin-babush-f065b,ChatBananahMama_ChatExport_2026-03-15,16708,Дело в том что проблема возникает именно тогда когда надо сделать промт для двоих и более,1,1,1,1,89,0,short_prompt
d3576754-e821-4aa6-93ee-bd9d375def13,https://promptshot.ru/p/u-menya-tozhe-sperva-tak-zhe-poluchilos-no-ya-v-kontse-dobila-slova-sdelay-multy-d3576,ChatBananahMama_ChatExport_2026-03-15,10514,"У меня тоже сперва так же получилось, но я в конце добила слова «сделай мультяшную экспозицию из love is",1,1,1,1,105,0,short_prompt
